ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
95|BH14|852192fd-dd50-4c3b-b07d-c5c34e1cd871|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:01:25|2018-02-28 17:01:25|2018-02-28 18:01:25.443000000
96|BH14|47e282da-f4ea-4adc-a280-0d12a8171db6|PW_QUA_ATT_I|1|xsd:long|Good|2018-02-28 17:01:57|2018-02-28 17:01:57|2018-02-28 18:01:57.480000000
97|BH14|868dc8f9-d57a-4df9-8e1e-dfbea8acc2ca|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:02:08|2018-02-28 17:02:08|2018-02-28 18:02:08.487000000
98|BH14|5f98193a-9b65-40fe-a48e-d93245e3ffd5|PW_QUA_ATT_I|1|xsd:long|Good|2018-02-28 17:02:40|2018-02-28 17:02:40|2018-02-28 18:02:40.493000000
99|BH14|c54b6723-1f60-4a66-91c4-a8ca59eec513|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:02:52|2018-02-28 17:02:52|2018-02-28 18:02:52.483000000
100|BH14|ba31cce8-f7e1-4be9-add9-3699848b901b|PW_QUA_ATT_I|1|xsd:long|Good|2018-02-28 17:03:23|2018-02-28 17:03:23|2018-02-28 18:03:23.513000000
101|BH14|b455e61a-1b66-4f5d-941e-89ee1acd5211|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:03:35|2018-02-28 17:03:35|2018-02-28 18:03:35.517000000
102|BH14|f56ae894-a700-4648-87c5-264c7b2984e8|PW_QUA_ATT_I|5|xsd:long|Good|2018-02-28 17:04:07|2018-02-28 17:04:07|2018-02-28 18:04:07.510000000
103|BH14|f56ae894-a700-4648-87c5-264c7b2984e8|ZR_SUMCYC_JOB_OK_I|3840|xsd:long|Good|2018-02-28 17:04:07|2018-02-28 17:04:07|2018-02-28 18:04:07.510000000
104|BH14|57310e47-9826-4448-a962-35f2fa09d2d9|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:04:18|2018-02-28 17:04:18|2018-02-28 18:04:18.530000000
